Month,Day ,Year,Value
4,14,1981,-210.259101692264
12,24,1825,-1.02301173296053
9,20,1897,-41.4625836421511
7,16,1842,-52.73421763652
12,15,1991,177.140092025849
6,6,1883,-83.3100399470534
7,8,1932,50.7189768066707
6,11,1923,-157.005798245177
1,25,1806,-209.564109508308
4,18,1933,-10.4449947243725
8,21,1924,268.471299354758
8,4,1868,-86.9449945026372
2,12,1802,-74.249498090034
9,2,2017,196.886081501333
10,2,1872,35.386409974133
8,22,2017,8.36099037894734
9,6,1856,49.6549792498382
4,21,1950,89.7727163090833
11,6,1852,-7.86673469433173
9,4,2012,102.450977741838
10,15,1863,-40.9228454481108
9,16,1917,-50.4191463252427
11,28,1867,48.8941683871661
8,16,1912,-109.006248230086
2,28,1881,135.783918814319
11,2,1963,137.721427772342
2,3,1944,-65.6038255805944
10,7,1903,127.936067780466
2,12,1941,-4.73966336530588
6,4,1855,49.658636632709
12,24,1994,66.8159824829125
4,13,1915,86.8138585015006
9,14,1961,-35.3175730379777
1,7,1981,-12.9432234164227
12,2,1904,-77.8509488709625
6,2,1878,-122.38844460091
4,19,1835,-95.4910274699508
8,25,1958,133.245220206438
7,2,1852,48.8044574223926
9,2,1853,86.8476365515838
7,5,1811,41.7181203529715
2,9,1931,-176.126198266057
12,25,1968,95.9033241976237
1,25,2019,-42.1706168410415
7,17,1813,143.654737532457
8,27,1832,-32.8075544185637
1,25,1868,24.9378524550809
9,18,1973,-43.443070389878
2,24,1813,64.6643567208945
5,1,1999,28.7049654210826
9,18,1881,-89.1065967565838
1,5,1956,45.2269837109103
9,26,1913,-129.328129993888
10,6,2009,-230.651185892562
11,18,1966,79.0415002474518
5,14,1840,40.9683093355536
3,18,2013,182.057431819014
11,9,1995,126.091719847614
5,22,1983,45.4419643448249
3,1,1990,182.213769585519
9,14,1864,-22.9622211645958
8,10,1819,-52.1488599548374
3,21,1940,4.18375419818512
8,7,1919,-62.5637135547284
3,20,1910,-56.8088939105854
3,11,1800,69.2111014387992
5,18,1868,-14.8440739955966
9,9,1910,-75.0314736774392
2,20,1884,-153.688600453568
9,2,2000,169.474394309722
9,20,1954,34.0334120753293
1,23,1801,60.3410679524996
3,6,1836,47.979154671799
10,6,1930,104.041724256453
8,21,1877,14.490202257985
6,12,1916,3.65295457558506
9,6,1852,-23.5185576135272
6,22,1926,-168.624951210997
11,13,1920,0.911119481753193
3,10,1890,-163.702583927667
11,2,1871,75.442291257878
2,3,1984,145.520558188131
5,7,1970,-7.40774577718653
5,21,1804,43.0242778345248
7,18,1910,7.23222959555424
11,24,1914,-11.3965475357157
2,3,1964,-178.327021791787
4,5,1939,-118.715563423572
6,26,1967,47.2524048752393
11,25,1991,53.8904968326953
1,3,1848,-3.37214652320064
8,23,1868,9.0004933273973
5,23,1890,12.629334039618
7,17,1818,74.0747765849391
9,20,2016,-2.95994483576195
4,26,1931,-99.8392773971753
10,18,1820,24.4843744585277
8,5,1933,162.296851682177
10,3,2009,11.4997756706557
8,5,1979,-39.2816791062357
7,15,1960,71.8766249730783
9,7,1824,181.734950574667
5,9,2006,-64.8558255662079
4,13,1823,-87.6075319872826
2,28,1831,-1.43260276147554
8,15,1930,-3.32242344224275
6,19,2004,-77.4992608761145
10,27,1932,28.3681459035166
9,11,1829,65.9373328500533
9,21,1909,-21.7787845167924
1,20,1975,112.73647870949
10,11,1878,65.7261453843694
11,26,1816,-158.825087981798
12,24,1810,-220.158763718269
10,7,1897,66.5558876735098
3,1,1881,64.1576774102173
3,26,1825,64.8865481151056
6,14,2020,113.660607243792
10,20,1851,91.6006735350265
8,15,1994,46.1005808709164
1,7,2006,-226.654436652143
5,23,1896,-80.3152332583001
12,7,1976,62.2514143932407
11,23,1821,88.3395987936762
5,25,1908,7.40370590151776
8,25,1925,25.1151048476818
4,19,1953,-111.397627115625
3,17,1836,25.7586972985576
6,9,1806,54.9094187036907
5,19,1913,48.9578060104658
1,24,1839,-38.8481578462379
1,9,1978,-109.389833563326
10,2,1848,28.1580103189973
7,10,1852,-207.092500334584
10,3,1979,-49.9400161121763
1,28,1941,158.55674463383
2,22,1933,-169.161945514529
10,28,1934,-70.7718046025834
11,15,1954,17.0347061447501
1,24,1888,-176.539723571294
10,24,1861,19.245165481098
7,8,1994,-155.690429220376
10,25,1837,-68.6089618793906
10,23,2009,9.77173369713311
5,13,1929,-85.7782766867388
9,27,1805,-97.7614079535579
10,1,1939,-166.723354117469
3,5,2006,-84.0383885909301
9,25,1966,-27.4838828781283
6,26,1959,-18.3125028481737
2,9,1939,323.591904210591
11,15,1914,-111.619570062678
10,6,1899,-17.7654045076399
8,21,1938,-46.2308588154107
12,18,1988,-27.4824291225897
6,1,1828,186.760371590067
11,13,1938,36.3504514473599
4,11,1916,-45.092985585626
11,17,1813,-53.1121894541054
1,26,1958,116.281862900686
3,16,1815,-13.2168282804135
2,14,1966,-32.8138463273479
9,27,1974,-136.136088912313
11,17,1974,-15.204105623359
1,3,1819,1.71160113972069
7,4,1982,49.4221502311884
12,24,1832,-164.905931096864
2,1,1885,149.534915450219
2,26,1800,91.813376017669
7,13,1915,-81.5333898351981
3,20,1912,-25.144944437582
5,4,1866,-8.4715509933992
6,11,1866,7.41453034531259
5,17,1812,204.821993585253
7,8,1809,-19.7778615057662
12,10,1866,119.620726316591
7,15,1838,14.7734915835998
4,3,1871,104.954495200066
3,6,1956,60.3062659235219
2,4,1949,97.0719154540381
8,5,1983,99.3048141560486
8,23,1835,281.905424642595
12,12,1926,-163.416987520358
12,24,1840,28.1021333970291
3,14,1959,37.4048414082991
6,16,1888,-53.9586640549119
7,14,1900,-26.8119380556891
11,11,1860,114.940802999057
10,23,1807,-160.309050975722
10,22,1979,182.314378806212
9,16,1820,-59.9914104740826
10,22,1960,-15.8711776333957
11,24,2009,-58.0220251808471
7,14,1835,79.5192988326456
1,21,1855,-113.40659483269
6,10,1909,117.798164108659
8,14,1821,7.21936970965233
4,18,1988,-98.482936805534
10,7,1859,-74.6317936036172
5,3,1990,-48.5327273067854
6,13,1916,-100.983198754673
11,2,1800,3.61679980929182
6,18,1926,113.161715807413
3,14,1995,-8.75797074937323
12,25,1997,118.873634566594
8,6,1943,67.451583517903
8,23,1939,167.043213378521
3,15,1812,-105.174402791489
2,6,1927,-92.7023830699893
9,5,1994,37.5781647651486
11,25,1994,-188.691129393755
7,21,1818,-11.6082628922674
9,15,1984,108.257527017181
10,28,1993,-95.205040016649
5,23,1842,-57.5047127377245
4,2,2017,120.349236838967
5,6,1853,0.053497309254116
2,26,2019,-166.563262280192
8,21,1864,38.8773637662842
11,27,1896,45.6998200633198
3,5,1942,-22.2678640377048
2,13,1914,169.359088488195
5,19,2003,-58.2258155492461
2,15,2020,44.7329171323873
7,7,1928,-73.5331520626868
1,26,1875,49.8725139790261
4,13,1843,92.4300365804648
5,6,1847,59.9900546372425
5,27,1828,-43.3603859775711
2,9,1939,83.2781000267425
12,15,1817,56.1499707146272
2,12,1972,119.87947550679
10,10,1994,40.5315747852723
5,5,1973,-25.1941486955662
1,5,1997,-27.6179487166159
9,3,1896,-30.9721027417832
5,1,2019,90.126247293373
4,21,1893,-121.26570775554
12,14,1906,41.2117066722961
5,17,1968,13.6231492927037
10,21,1902,122.474759465923
1,6,1847,-44.4042099736414
6,12,1938,61.0647278194621
10,13,1831,37.3764946566865
2,17,1811,-23.7692856860762
7,22,2004,101.015999877093
8,21,1809,-61.5700705857998
10,27,1895,-7.82373562195425
8,10,1800,-108.330911205071
3,16,1841,101.090832549507
12,17,1820,-183.072893188587
9,10,1953,119.794854246258
1,17,1938,-45.1780832248068
5,19,1987,20.6027059231659
9,5,1892,51.70797274694
7,13,1813,10.4889627410091
6,19,2015,-39.1279595609968
9,16,1806,144.309046804483
5,8,1939,-139.923594077787
12,18,1845,13.4975967136216
1,3,1933,78.7702566800631
1,27,1822,91.7173853022733
3,4,1914,18.6725679326465
10,2,1951,190.774588398522
1,7,1866,21.6233129668025
8,22,1869,76.0613730863726
8,25,1939,-1.12766289003918
3,22,1950,72.4697359852691
9,24,1920,-54.0498321609766
11,26,1816,-91.8597973215144
5,11,1923,-39.6796291023788
6,14,1909,-127.866916603545
7,17,1961,-88.1421843046757
1,15,1945,-26.5004455768988
3,17,1929,-254.305833023427
3,20,1805,119.183847871531
5,18,1890,108.253912254715
8,16,1956,-11.2166072492126
11,1,1894,59.7953014788562
9,22,1845,198.564291137246
7,15,1906,-102.391223497468
11,25,1810,-8.35742709988804
11,3,1967,6.61337592715722
7,1,1924,12.4517965063176
4,8,1942,22.9267208973458
9,1,1964,-141.797888066635
11,17,1935,-159.902261966017
2,5,1976,-102.355600643617
5,18,1979,-7.25479194507362
5,19,1989,33.8861911187111
2,20,1947,-37.7758100211018
7,27,1883,-78.7214133754053
5,28,1972,68.6485035691027
12,27,1950,-61.5791903056608
11,17,1877,-126.912205212357
1,6,1899,-100.346715304512
11,2,1805,-161.627488977461
1,19,1990,81.0338029705563
2,15,1848,-75.3216261950327
1,16,1930,116.018856951023
12,7,2018,-76.1223535518693
11,14,2017,42.3431172614179
2,19,1913,-1.49061778473767
5,11,1981,-94.0257744342722
2,5,1941,-9.60954403416327
10,17,1860,39.3258141444449
11,21,1853,11.4347311633626
5,26,1848,39.4375072655175
10,11,1830,115.815728123987
1,12,1869,99.715649342758
8,25,2016,50.9949141079417
2,15,1852,60.0721206315122
8,6,1842,73.4156118630341
10,4,1940,-79.7936785875756
6,23,1977,-103.199167114387
1,24,1994,-14.7463391879321
9,9,1891,166.926405283157
4,21,1967,-32.541026150133
1,26,1871,-110.967027083187
9,9,1976,-22.8119393400942
4,16,1924,130.446731121103
8,24,1912,178.43701026097
5,6,1824,-63.0513084832727
9,9,1999,156.364413279671
11,11,1983,-74.3393750404389
7,22,1960,-67.4982395932419
12,4,1981,-144.169777106264
3,27,1977,68.1289261708926
9,7,1821,-78.5339590484518
11,9,1885,101.576628476152
4,15,1924,82.5902717112668
1,21,1979,-53.6757574472826
12,9,1851,-125.390502081815
8,27,1841,-53.910221221971
10,1,2018,42.6976158908545
9,8,1924,41.3856119332341
1,26,1928,24.891570203563
7,16,1833,-55.0067499882011
11,13,1866,43.9055741405509
7,20,1941,-47.9284062660277
5,7,1919,49.9282565542471
4,15,1878,145.776172429101
8,28,1951,85.8706889119174
8,24,1969,-61.3469134865154
7,16,1875,110.306585899416
3,19,1951,0.769993022026048
11,6,2008,-47.5858030383437
11,17,1856,39.0042479225607
9,7,1919,-7.47331461262459
7,10,1996,4.82425671458141
7,15,2009,-244.510625649718
10,22,1853,85.1565893595124
8,20,1963,-48.7026461185697
6,14,1878,2.34012042303193
2,14,1921,185.783996710024
9,21,2006,59.1952877242521
2,26,1982,-16.8000113043707
7,17,1933,98.346003797271
3,21,1814,-35.2039478067533
8,22,2007,-104.584952928968
3,9,1839,41.9875956949004
5,5,1919,111.844063149418
10,5,1940,9.73807056557451
7,27,1828,-84.912844477824
7,27,1958,42.992384473331
6,21,2002,35.2015345139656
7,15,1849,-66.2630868750717
4,16,1981,-108.184245390401
9,6,1858,-198.824936763342
2,18,1890,-87.6709134168261
2,2,1972,-1.33054583558493
1,16,1946,60.6707590849045
2,18,2009,-164.348456089497
10,28,1896,-100.802122507109
9,13,1929,134.785336198807
1,7,1813,-150.324252329132
7,10,1996,-15.8736584778327
5,16,2015,136.702837767981
2,1,1863,-62.0180859900598
11,14,1968,38.6116616779007
6,2,1972,15.3277453767233
9,3,1973,19.5753283963501
7,25,1985,157.227310121209
11,17,1943,141.179153847227
6,3,1935,147.512873382377
3,16,2020,66.3297857090558
2,18,1853,-96.0074657794492
11,17,1820,-45.5864527077487
10,22,1889,-170.182168362119
1,2,1812,163.658360811392
7,13,1827,54.0030186182497
10,17,1936,21.1067601151649
2,2,1982,-16.9767829501866
9,7,1977,-44.3616870063673
8,26,1970,-17.1029106198689
10,4,1800,33.255714902724
12,9,1864,101.674667095727
11,15,2011,237.748003066502
10,2,1970,-178.363973251629
7,11,1970,-32.8446759548876
2,22,1822,-59.0188381411529
12,20,1878,13.1047738005401
2,15,1879,-16.2633978549576
3,17,1925,-50.3098968616472
1,23,1939,13.6312198863875
2,28,1943,62.7531765755103
4,28,1800,-46.7475509843286
9,13,1832,-134.506953417377
6,12,1973,-102.497195851102
10,16,1877,93.0353848652075
11,5,2013,-131.588655126776
6,12,1983,171.04855246012
10,16,2016,276.312649283154
5,16,1876,-194.543775388653
1,25,1936,24.2203015094641
6,6,1886,-244.283845181923
10,1,1895,21.6727428363383
4,26,1854,87.5411736316803
8,19,1879,-35.7007343674569
7,6,1853,-12.0570846934681
2,7,1937,-138.575667745077
7,20,1907,-62.2586051549359
3,22,1829,153.276391602476
11,15,1882,-128.365139765326
4,12,1808,-127.106139104686
7,24,1937,-122.754868526445
6,26,1946,33.0134724677459
10,1,1944,58.3909921549913
9,9,1867,116.513042074531
9,27,1995,40.7161747245224
3,18,1825,5.00106032417133
1,8,1942,201.531850552106
3,4,1868,-73.9015869874211
12,17,1811,10.1531717245483
2,20,1987,-143.209657502708
4,17,1855,-18.1015570065225
12,11,1816,-25.6310740946128
11,7,1865,36.9207945071295
9,25,2000,-22.6222223144887
3,19,1942,32.3973937723422
3,11,1982,-64.6531642343972
10,19,2002,152.919952215747
6,25,1990,151.849948287722
4,27,1979,47.5419018754584
9,11,1936,11.0362683283354
4,12,1825,-179.720771970999
2,16,1945,-64.1213660569092
1,21,1828,197.27193080199
12,10,1833,68.6099812846179
1,27,2017,66.2103268490838
11,2,1839,77.3133241863262
11,1,2017,-126.903489530933
7,7,1963,286.225539679031
11,15,1880,94.4373485931603
8,21,1812,-110.305844645983
1,12,1974,173.72170316956
1,1,1893,60.7807197118593
2,21,1809,25.1809039624125
1,28,1832,-5.82195948335684
1,21,1999,-104.763316599707
6,26,1829,-136.419879682714
2,19,1877,-48.4442826502993
1,1,1996,-61.9104721584224
3,26,1811,16.5747772488083
5,6,1810,-136.103471120961
2,25,1991,50.734860646169
4,28,1846,-50.4105144344514
10,24,1968,-42.8436599325758
1,8,1969,-16.4766279108326
7,5,1984,-139.195817776632
10,13,1875,-85.5207912544605
2,1,1975,98.1779215402225
12,9,1955,49.3451050727906
11,5,2000,98.5721164157262
4,19,1960,-146.974810447708
1,21,1901,3.57418794189142
3,19,1985,15.4250450004064
7,17,1884,-126.258131077339
10,1,1871,63.8508530764139
3,25,1928,9.25865005613061
10,11,1972,19.7528908519442
7,3,1815,-17.3159839957322
5,28,1989,-91.8729972171975
9,23,1892,-54.1757202187637
10,26,1962,-115.061477092496
8,3,1805,-71.3079965791792
8,12,2016,-69.269189896217
8,4,1999,63.4866453917989
9,18,1953,157.282427027714
11,12,1811,-243.102964801916
5,19,1856,-223.896344666052
6,24,1802,-52.0225322591214
5,19,1992,158.811317763432
2,19,1986,-24.5349016777995
9,8,1852,-83.6807947454456
7,25,1813,10.5241213817451
11,4,1887,1.42579935177905
5,27,1925,11.0645894222605
12,2,1946,52.9604032827315
4,9,1963,56.350404092853
4,10,1990,-95.9074288699902
5,23,1856,6.93896229046571
5,1,1823,-158.127449316911
6,4,1830,148.94361534544
2,28,1903,-56.7778501622168
12,14,1857,115.642712064879
1,3,1856,109.86836255416
10,16,1961,-105.287194394129
12,28,1888,110.449097830977
1,10,1813,-121.733873935632
1,3,1946,150.572052199411
10,27,1853,77.2437206499369
6,4,1906,-15.8554851440344
7,5,1999,-45.9433149572107
12,1,1896,5.78263954505302
7,16,1842,31.3067624853219
7,21,1906,84.9122861392124
8,6,1836,112.180262822091
12,8,1825,59.7931436223201
9,3,1905,27.5602481283561
1,14,1989,-37.8652663024972
9,3,1889,34.1323021321354
10,6,1891,72.6055220687769
10,21,1980,23.0550784486039
6,21,1863,64.4388437080009
4,2,1867,-76.3427936037265
3,15,2005,267.204100725026
7,22,1976,-3.13870845470898
11,28,1997,-108.369428675513
9,23,1893,-128.957066529958
9,11,1999,-50.7555371441798
11,20,2012,56.4044163903557
7,8,1842,146.195335234594
11,10,1853,-49.6548933976398
7,4,1805,29.3526023039053
8,25,1853,-118.448325058026
4,7,1842,36.2126527566515
6,20,1999,62.4753183191385
12,9,1917,2.99687955083785
1,21,1944,-10.3226932989948
3,21,1855,65.0988986517192
5,4,1857,-74.6458200140573
11,1,1969,83.9872580696046
8,4,1973,-182.645371274292
10,4,1898,-158.68642618583
12,15,1979,-194.056404945638
1,22,1810,5.30781982855731
2,7,1933,20.5999576982357
7,4,1919,-104.165733614917
5,7,1873,-79.6101290103633
6,11,1865,2.1799374004278
9,3,1966,-17.4204454230995
8,13,1872,-152.385771153357
4,7,1808,140.146561730374
1,4,1963,106.200027045548
3,1,1929,-83.6483190595771
3,17,1889,84.5058610276563
2,21,1917,63.4373068995138
1,1,1930,107.507220228631
8,23,1801,57.5469721734773
3,18,1953,72.0311180422917
6,6,1990,-30.5203111473185
7,15,1831,32.4128053504972
7,1,1998,126.90360697513
10,16,2014,131.616491737002
12,7,1841,-53.6305131750882
11,7,1843,-58.5660769445455
11,26,1912,84.9607078799117
7,15,1892,-86.3849795642878
8,11,1963,118.270569385799
3,14,1888,34.6808225965647
2,11,1860,19.388128403672
8,8,1988,97.2444551309089
4,1,1862,149.763102082848
10,6,1916,46.2528199142668
7,17,1818,125.353639100112
4,19,1895,-181.447653252519
11,1,2004,-30.7478475656038
9,6,1949,56.1445451354363
5,1,1810,-145.060555462492
10,25,1953,-36.3458098523504
2,7,1865,-55.8895583666391
11,21,1811,43.5795424115391
10,10,1976,46.4155374978004
12,2,1867,216.527875821803
1,19,1912,187.044614784074
7,15,1882,-156.951234389336
4,4,1973,92.5824840260333
6,23,1955,36.9049152880177
11,2,1981,-28.0777604989952
9,7,1921,174.610018671341
3,22,1833,-57.4154740351856
2,5,1967,-41.7514402606458
7,10,1837,64.1391622193393
11,28,1901,-47.5062980930555
6,13,1822,-82.9428804636433
8,2,1833,47.0106942809769
3,7,1836,20.6166555185465
4,16,1864,152.998643963878
9,13,1881,14.026953050048
7,28,1889,-67.9781780308946
12,20,1846,145.871664243748
9,25,1979,115.895387759284
5,26,1980,73.9644059429973
4,17,1963,-120.681912983052
8,12,1849,23.4703662744201
3,28,2016,-32.8093532226717
6,6,1917,43.1762121211257
8,27,1832,-103.435652342221
12,23,1941,150.296328575735
4,25,1894,112.861102000338
8,4,1846,53.4115882963965
8,16,1867,65.2069841253427
11,9,1890,-58.4169911414394
8,20,1968,15.0608803257098
2,4,1814,-59.3493095948043
5,3,1963,234.43274406672
6,20,1971,41.1975447039327
1,24,1967,-97.840758571836
10,27,1866,82.215256724188
1,21,1976,159.758429833051
3,22,1898,64.6658062817334
10,18,1868,20.2964500582978
6,4,1859,-14.0383526543183
10,19,1963,-32.9284850981751
7,8,1829,-35.7713423014854
11,8,1998,-97.6249475099615
11,2,1933,68.019391999094
8,26,1838,-25.1407847693419
9,1,2016,-58.3978335638797
11,18,1854,111.099337894436
2,21,1940,35.4654511291923
8,20,1831,134.108380804986
9,1,1990,-53.0017235356632
5,21,1845,99.0614482716225
8,27,2020,38.5250435493495
10,28,1927,88.0040357160219
6,11,1861,-11.4349844756818
12,10,1823,257.489309582769
7,22,1819,117.600208978461
2,19,1973,98.3322660495202
12,19,1826,-46.3274022831999
12,16,1809,168.091108563935
12,15,1819,-148.404643677661
2,23,1814,-54.6150510527094
10,3,1955,-11.1922626293821
6,4,1851,4.09287458671118
1,1,1829,62.0371870867957
2,6,2001,113.040025552152
7,8,2011,47.0691723318342
3,14,1821,77.4380492924737
5,23,1926,-1.2791006609677
4,19,1958,-40.2069997378615
9,2,1983,-69.9982695630847
7,23,1898,-46.9785796232553
8,1,1802,-5.20026143664007
5,10,1925,-112.681095460378
4,20,1875,-7.75251118164284
2,5,1931,59.9420282268781
6,11,1826,12.4674323094765
6,23,1918,-29.4594011456312
2,2,1967,41.5897258093681
8,21,1903,15.4496456289636
9,16,1896,-45.0625759187134
12,20,1836,-17.9935784995726
1,26,1980,154.107668861031
4,7,1991,-138.206355097801
10,24,1837,47.3604840438886
3,6,1856,-68.036574131748
2,4,1950,47.5401205956315
10,17,1858,21.2801480064881
3,5,1904,-110.392304560976
11,22,1913,-31.7800933643952
12,6,1806,19.6150291629808
11,18,1936,173.494057662995
9,15,2004,-27.7304314948923
12,3,1978,-49.0506798691807
2,4,1891,106.261484805959
10,16,1827,37.9152544087511
3,22,1904,-32.433096378783
10,9,1916,-143.496563266617
9,20,1832,-116.691376663766
2,6,2005,-70.4828183647652
12,10,1974,-69.671854017431
3,3,1862,88.0271378484647
2,9,1838,94.0866533315475
9,1,1849,128.655693722266
7,11,1862,120.417106420036
9,11,1884,-177.426715321096
7,21,1862,32.2476611722383
9,3,1918,-0.784740188862405
8,15,2008,-274.585567670499
2,22,1827,-82.8812073216095
3,27,1899,82.2059430226424
7,13,1842,58.239097974545
5,4,1904,-68.6879546177667
6,28,2008,14.0707952948447
7,21,1958,-24.5673295356726
8,2,1843,-91.5752550137939
1,12,1824,126.524415483801
1,6,1932,117.365121292282
8,23,1889,50.2282635492294
9,1,1872,-75.075060072679
1,26,1927,-35.0715707945763
6,8,1899,-38.7161319733675
6,2,1842,-196.750612950861
8,17,1966,216.144735589185
11,22,1863,49.4265589843193
10,15,1836,-53.6348306834402
2,19,1865,-46.72563343973
7,1,1841,179.000681204881
12,9,1837,60.1654810532193
4,13,1837,34.036741302922
4,7,1861,-9.72455589790957
2,24,1816,-77.5171246912359
11,15,1873,26.7909848977031
1,20,2002,51.9102921706846
9,22,1877,-98.51833909276
10,5,1876,4.49120908914215
3,4,1915,-10.9183775068954
7,28,1967,131.195074890724
